Landing_Page_Size_In_KB,Same Landing Domain,Has Bank Related Keywords,Has Crypto Related Keywords,Has Card Related Keywords,Unique_Internal_Page_Link_Cnt,Unique_External_Page_Link_Cnt,Avg_External_Links_Len,Stdv_External_Links_Len,Ratio_Shortened_URL_And_External_Links,Ratio_Social_Media_Links_And_External_Links,Has_Google_Form_External_Link,Has_Paypal_External_Link,Is Cheapest TLD,Is Combined TLD,Spamhaus TLD Rank,Domain Letter Count,Domain Digit Rate,Domain Hyphen Count,xn-- Present,Money Keyword Check,Help Keyword Check,Campaign Keyword Check,War Keyword Check,For and To Keyword Check,Number Instead of Word,Is WhoIs Registrar Available,Is SSL Certificate Retrievable,K-means Label,KMedoids Label,Hierarchical Label,DBSCAN Label,GMM Label,IPQS_Flag,Domain
1.43,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainetomorrow.org
432.81,1,0,0,0,1,71,54.9,33.46,0.0,0.04,0,0,0,0,0.16,10,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainetop.com
1.26,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,ukrainetowing.com
16.6,1,0,0,0,1,3,61.67,24.61,0.0,1.0,0,0,0,0,0.16,16,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainetruestory.com
191.53,1,0,0,0,24,4,42.75,5.67,0.0,1.0,0,0,0,0,0.05,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainetrustchain.org
0.04,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,12,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,ukrainetruth.com
648.31,1,0,0,0,5,3,28.0,0.82,0.0,1.0,0,0,0,0,0.05,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainetshirt.org
38.21,1,0,0,0,2,2,68.5,27.5,0.0,0.0,0,0,0,0,0.16,9,0.0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,ukraine-tv.com
1106.73,1,0,0,0,21,10,42.7,22.55,0.0,0.1,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukraineukunity.com
203.57,1,0,0,0,5,5,40.2,5.71,0.2,0.8,0,0,0,0,0.05,18,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukraineunderground.org
2.41,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.13,17,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,ukraineunfiltered.net
1165.46,1,0,0,0,2,2,72.0,32.0,0.0,0.5,0,0,0,0,0.16,24,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,ukraineunitedassociation.com
458.51,1,0,0,0,28,4,35.75,2.49,0.0,0.5,0,0,0,0,0.16,15,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,ukraineunitesus.com
196.98,1,0,0,0,8,2,42.0,1.0,0.0,1.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukraineunlimited.org
30.58,1,0,0,0,11,10,62.5,28.99,0.1,0.3,0,0,0,0,0.01,13,0.0,1,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukraine-valais.ch
57.95,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,2,1,ukrainevictory.com
23.7,1,0,0,0,1,1,23.0,0.0,0.0,0.0,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainevision.com
59.84,1,0,1,0,1,7,61.0,65.7,0.14,0.14,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainevoicenotes.com
4.74,1,0,0,0,1,1,132.0,0.0,0.0,0.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,ukrainevolunteer.org
305.19,1,0,0,0,25,4,61.5,17.85,0.0,0.75,0,0,0,0,0.05,12,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainevolya.org
51.38,1,0,0,0,17,6,45.83,15.03,0.0,0.67,0,0,0,0,0.13,10,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainevpn.net
2.52,1,0,0,0,1,1,81.0,0.0,0.0,0.0,0,0,1,0,0.01,10,0.0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,2,0,ukrainewar.blog
1.19,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.55,10,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,ukraine-war.info
1.06,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.32,10,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,ukraine-war.pw
65.41,1,0,0,0,19,3,149.33,62.72,0.0,0.0,0,0,0,0,0.03,10,0.0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,0,ukrainewar.uk
132.03,1,0,0,0,68,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,10,0.167,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,ukrainewar24.com
54.56,1,0,0,0,4,18,26.94,12.09,0.11,0.11,1,0,0,0,0.05,17,0.0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,0,ukrainewararchive.org
149.86,1,1,0,1,7,7,96.43,39.93,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,ukrainewarbook.com
99.08,1,0,0,0,2,1,176.0,0.0,0.0,0.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,0,ukrainewarcrimes.org
97.62,1,1,0,0,4,3,62.67,34.89,0.33,0.33,0,0,0,0,0.55,13,0.0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,ukrainewarmap.info
1.19,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,2.63,13,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,ukrainewarmap.live
0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.13,13,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,ukrainewarnow.online
94.25,1,0,1,0,5,4,36.75,6.76,0.25,0.5,0,0,1,0,0.08,14,0.0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,2,0,ukrainewartime.art
544.38,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,ukrainewartube.com
142.91,1,1,0,0,39,6,57.67,27.73,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,ukrainewebcams.com
20.53,1,0,0,0,77,4,79.5,37.95,0.0,0.0,0,0,0,0,0.01,14,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,-1,0,0,ukrainewelcome.nl
78.69,1,0,0,0,3,3,30.33,9.43,0.33,0.0,0,0,0,0,0.16,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainewien.com
132.77,1,0,0,0,19,0,0.0,0.0,0.0,0.0,0,0,1,0,0.01,17,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukraine-willkommen.de
0.61,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,18,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,ukrainewillprevail.com
57.84,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.16,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,ukrainewins.com
39.37,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainewitness.com
68.87,1,0,0,0,7,1,21.0,0.0,0.0,0.0,0,0,0,0,0.05,23,0.0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,ukrainewomenrefugeefund.org
563.97,0,0,0,0,1,5,46.6,22.78,0.0,0.6,0,0,0,0,0.01,20,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukraineworkinbelgium.be
162.88,1,0,0,1,49,16,61.69,68.41,0.0,0.06,0,0,0,0,0.16,12,0.0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,ukraine-world.com
34.06,1,0,0,0,13,1,35.0,0.0,0.0,0.0,0,0,0,0,0.16,11,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainezion.com
34.06,1,0,0,0,13,1,35.0,0.0,0.0,0.0,0,0,0,0,0.05,11,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainezion.org
295.6,1,0,0,0,19,4,38.0,6.89,0.25,1.0,0,0,0,0,0.03,9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainian.city
24.98,1,0,0,0,6,1,50.0,0.0,0.0,0.0,0,0,0,1,0.16,9,0.0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,2,1,ukrainian.com.au
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,9,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,ukrainian.energy
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.08,9,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,ukrainian.finance
23.06,1,0,0,0,1,3,31.67,9.57,0.0,0.33,0,0,0,0,1.07,9,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,ukrainian.fyi
57.1,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,1,0,0.43,9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,ukrainian.link
51.07,1,0,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,1.16,9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,ukrainian.market
0.31,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,9,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainian.men
43.27,1,1,0,0,2,2,71.0,30.0,0.0,0.0,0,0,1,0,0.13,9,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,ukrainian.online
126.21,0,0,0,0,12,4,85.75,34.37,0.25,0.0,1,0,0,0,0.0,9,0.0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,ukrainian.school
60.91,1,0,0,0,43,2,45.0,10.0,0.0,1.0,0,0,1,0,0.17,9,0.0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,ukrainian.space
57.12,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,1,0,0.1,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,ukrainian.today
347.03,1,0,0,0,128,7,53.0,37.75,0.14,0.57,0,0,1,0,0.29,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainian.us
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainian.ventures
1245.29,1,0,0,0,11,10,53.7,25.59,0.0,0.5,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianaction.com
35.74,1,0,0,0,13,19,40.74,21.08,0.11,0.26,0,0,0,0,0.0,15,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,ukrainianaction.ie
80.6,1,0,0,0,2,1,138.0,0.0,0.0,0.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,0,0,ukrainianaction.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,19,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,ukrainianadventures.com
158.43,1,0,0,0,17,3,42.0,12.75,0.0,0.67,0,0,0,0,0.05,25,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianangelsfoundation.org
220.74,1,0,1,0,11,1,25.0,0.0,0.0,0.0,0,0,0,0,0.05,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianarsenalofliberty.org
80.94,1,0,0,0,22,4,37.25,9.73,0.25,0.75,0,0,0,0,0.05,16,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,ukrainianartists.org
196.44,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,17,0.0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,ukrainianartsclub.org
112.77,1,0,0,0,9,2,40.5,0.5,0.0,1.0,0,0,0,0,0.16,15,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,ukrainianartsto.com
52.12,1,1,0,0,2,2,71.5,30.5,0.0,0.0,0,0,0,0,0.16,16,0.0,0,0,0,0,1,0,0,0,1,0,2,2,3,0,2,1,ukrainianartwork.com
215.97,1,1,0,0,15,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianbastion.org
4.6,1,0,0,0,1,1,21.0,0.0,0.0,0.0,0,0,0,0,0.16,37,0.0,3,0,0,0,0,0,0,0,0,0,1,2,3,-1,2,0,ukrainian-bizhentsi-prykhystok-waldkirch.com
4.26,1,0,0,0,1,3,39.33,3.09,0.0,0.67,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainianborder.com
3.66,1,0,0,0,1,1,52.0,0.0,0.0,0.0,0,0,1,0,0.08,15,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,1,ukrainianburger.pl
143.23,1,1,0,0,39,6,57.67,27.73,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,ukrainiancamgirls.com
78.4,1,0,0,0,84,1,170.0,0.0,0.0,0.0,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,ukrainiancams.com
143.37,1,1,0,0,39,6,57.67,27.73,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,ukrainiancamsplus.com
123.61,1,0,1,1,19,4,47.5,5.72,0.0,0.5,0,1,0,0,0.05,13,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,ukrainiancare.org
1249.87,0,0,0,0,1,4,35.5,8.02,0.0,0.75,0,0,0,0,0.16,17,0.0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,ukrainiancarefund.com
1249.87,0,0,0,0,1,4,35.5,8.02,0.0,0.75,0,0,0,0,0.05,17,0.0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,ukrainiancarefund.org
0.07,1,0,0,0,4,2,42.5,0.5,0.0,1.0,0,0,0,1,0.16,15,0.0,1,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,ukrainian-center.com.pl
89.39,1,0,0,0,4,2,28.0,2.0,0.0,0.0,0,0,0,0,0.16,24,0.0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,ukrainianchildrelieffund.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,ukrainiancoffee.com
0.03,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0.05,23,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainiancommunitymalta.org.mt
45.81,1,0,0,0,7,0,0.0,0.0,0.0,0.0,0,0,0,0,0.55,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,ukrainianconflict.info
36.12,1,0,0,0,2,2,71.5,30.5,0.0,0.0,0,0,1,0,0.33,16,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,ukrainiancuisine.biz
23.92,1,0,0,0,1,2,28.5,6.5,0.5,0.0,1,0,0,0,0.16,18,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,ukrainiandemocracy.com
40.97,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,ukrainiandiamonds.company
3.19,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.02,15,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainiandoctor.ca
430.17,0,0,0,1,9,2,77.5,21.5,0.0,0.0,0,0,1,0,2.63,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainiandream.live
183.19,1,1,0,0,14,5,79.6,49.95,0.0,0.4,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianefforts.org
8.12,1,0,0,0,7,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,ukrainianembassy.no
666.92,1,0,0,0,5,3,32.67,8.73,0.0,0.67,0,0,0,0,0.16,20,0.0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,ukrainianfarmersonly.com
70.68,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,28,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianfederationofchicago.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.29,21,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,ukrainianfightersfree.us
46.22,1,0,0,0,25,3,47.33,20.27,0.33,0.67,1,0,0,0,0.16,19,0.0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,ukrainian-filmmakers.com
49.15,1,0,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,ukrainianflags.com
0.72,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,13,0.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,ukrainianfood.nl
11.12,1,0,0,0,1,1,56.0,0.0,0.0,1.0,0,0,0,0,0.01,13,0.0,1,0,0,0,1,0,0,0,1,0,2,2,3,0,2,1,ukrainian-food.nl
68.82,1,0,0,0,8,4,25.75,3.11,0.0,0.0,0,0,0,0,0.16,17,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainian-football.com
2.17,0,0,0,0,1,8,70.62,40.07,0.0,0.0,0,0,0,0,0.16,19,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainianfoundation.com
2.17,0,0,0,0,1,8,70.62,40.07,0.0,0.0,0,0,0,0,0.05,19,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainianfoundation.org
121.68,1,0,0,0,2,4,42.25,7.53,0.25,1.0,0,0,0,0,0.16,20,0.0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,ukrainianfreedomnews.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,19,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,ukrainianfundraiser.com
224.76,1,0,0,0,27,6,42.67,12.2,0.17,1.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianfuture.org
170.47,1,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,19,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainiangallerists.org
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainiangirls.com
236.46,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianglory.org
453.39,1,0,0,1,25,3,58.67,20.81,0.0,0.33,0,0,1,0,0.26,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainiangoods.shop
675.34,1,0,0,0,2,2,34.5,12.5,0.0,0.5,0,0,0,0,0.05,23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianguardianangels.org
114.14,1,0,0,1,32,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainian-guests.at
249.43,1,0,0,0,22,3,48.0,5.89,0.0,1.0,0,0,0,0,0.05,20,0.0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianhabitatfund.org
61.87,1,0,0,0,8,3,40.33,8.73,0.0,0.67,0,0,0,0,0.05,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianhata.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,13,0.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,ukrainianhelp.org
64.76,0,0,0,0,1,2,61.5,38.5,0.0,0.0,0,0,1,0,0.01,14,0.0,1,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainian-house.de
111.79,1,0,0,0,9,2,43.0,3.0,0.0,1.0,0,0,0,0,0.05,14,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainian-house.org
1472.3,1,0,0,0,6,23,30.96,9.48,0.0,0.17,0,0,1,0,0.06,12,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianhub.eu
81.23,0,0,0,0,1,2,69.0,39.0,0.0,0.0,0,0,0,0,0.01,18,0.0,2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainian-in-denmark.dk
0.31,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,ukrainianinpoland.com
235.21,1,0,0,0,52,4,41.5,5.89,0.25,0.75,0,0,1,0,0.08,17,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianinpoland.pl
113.49,1,0,0,0,14,8,36.25,12.75,0.0,0.5,0,0,0,0,0.02,11,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainian-it.family
113.49,0,0,0,0,14,8,36.25,12.75,0.0,0.5,0,0,0,0,0.16,17,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainian-it-family.com
263.99,1,0,0,0,11,7,108.29,65.68,0.0,0.43,0,0,0,0,0.16,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianjc.com
38.42,0,0,0,0,1,1,24.0,0.0,1.0,0.0,0,0,0,1,0.12,19,0.0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,ukrainian-jobseekers.co.uk
56.05,1,0,0,0,4,1,21.0,0.0,0.0,0.0,0,0,0,0,0.02,20,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianlandscaping.ca
535.96,0,0,0,0,7,11,25.27,5.05,0.0,0.09,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianlegion.com
202.73,1,0,0,0,13,7,91.14,64.09,0.14,0.57,0,0,0,0,0.05,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,ukrainianlives.org
142.05,1,1,0,0,24,4,39.25,9.83,0.0,0.5,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,ukrainianlulu.com
492.16,1,0,0,0,13,1,63.0,0.0,0.0,0.0,0,0,0,1,0.12,24,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,ukrainian-medical-services.co.uk
36.05,1,0,0,0,13,1,53.0,0.0,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,1,0,0,0,0,0,2,2,3,0,2,0,ukrainianmedicare.com
168.57,1,0,0,0,9,4,72.75,39.21,0.0,0.5,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianmission.org
258.53,1,0,0,0,7,2,52.0,4.0,0.0,1.0,0,0,0,0,0.16,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianmusicalliance.com
24.93,1,0,0,0,1,1,165.0,0.0,0.0,0.0,0,0,0,0,0.16,21,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,ukrainianonlinecasino.com
1.19,1,0,0,0,32,2,39.5,7.5,0.0,0.5,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,-1,0,0,ukrainianottawa.com
51.53,1,0,0,0,2,2,72.5,31.5,0.0,0.0,0,0,0,0,0.16,18,0.0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,ukrainianpaintings.com
176.85,1,0,0,0,18,7,36.29,10.33,0.0,0.57,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianpatriot.org
12.02,0,0,0,0,7,3,61.0,36.29,0.33,0.33,1,0,0,0,0.05,14,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,ukrainianpeace.org
38.97,1,0,0,0,23,14,28.07,12.72,0.07,0.14,0,0,0,0,0.05,22,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainianphotographies.org
66.29,1,0,0,0,3,4,70.5,40.0,0.0,0.75,0,0,0,0,0.16,22,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,ukrainianpoetryproject.com
145.68,1,0,0,0,5,8,36.88,11.42,0.0,0.5,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,ukrainianpool.com
13.32,1,0,1,0,1,8,40.12,8.13,0.12,0.25,0,0,0,0,0.16,18,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,ukrainianpoststamp.com
152.41,1,0,0,0,17,5,62.4,36.07,0.0,0.4,1,0,0,0,0.02,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianpower.io
320.04,1,1,0,0,43,5,50.6,22.43,0.2,0.4,0,0,0,0,0.16,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ukrainianpuzzles.com
247.58,1,1,0,1,67,3,33.67,8.01,0.0,0.33,0,0,0,1,0.12,20,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,ukrainianrefugeehelp.co.uk
3.71,1,0,0,0,2,1,56.0,0.0,0.0,0.0,0,0,0,0,0.05,17,0.0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,ukrainian-refugees.org
